label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
NOTHING,-0.0,0.0,0.0,-0.26498103,-0.15845296,-0.038616993,-0.49487537,-0.3964682,-0.07700333,-0.62560886,-0.59106326,-0.12634113,-0.53343266,-0.63526064,-0.15671527,-0.28061286,-0.9606148,0.02838194,-0.5223672,-0.90089965,-0.07102362,-0.4657282,-0.6333115,-0.13493697,-0.37884176,-0.6026949,-0.17535357,-0.15066579,-0.98850614,-0.012471164,-0.41317815,-0.8753872,-0.107308656,-0.3531695,-0.5877154,-0.12907037,-0.2606527,-0.5805575,-0.12878563,-0.019433286,-0.9481572,-0.07019922,-0.28355598,-0.8547646,-0.16590439,-0.24659719,-0.5854892,-0.13297865,-0.15340331,-0.5620553,-0.09180068,0.097568735,-0.85759217,-0.13492396,-0.13997802,-0.81890285,-0.18225859,-0.13124554,-0.62062347,-0.13899846,-0.045452986,-0.572681,-0.09384646
NOTHING,-0.0,0.0,0.0,-0.2549093,-0.14536382,-0.03483145,-0.4855889,-0.39498362,-0.06918328,-0.6159993,-0.5819619,-0.112736374,-0.53337204,-0.63149977,-0.137247,-0.26956084,-0.9617928,0.023491343,-0.5122216,-0.8940892,-0.07239644,-0.461181,-0.6321724,-0.13268308,-0.3786226,-0.6068815,-0.17102104,-0.13763718,-0.99033433,-0.01714375,-0.40481034,-0.8632563,-0.10222563,-0.35259688,-0.5840149,-0.11699909,-0.2692334,-0.5913785,-0.115487985,-0.010200917,-0.94407994,-0.07382817,-0.2768764,-0.83224344,-0.1592023,-0.24275109,-0.5727279,-0.12268694,-0.15633415,-0.5636369,-0.08389406,0.097410426,-0.84735924,-0.13793291,-0.13961898,-0.7930141,-0.17836963,-0.13385552,-0.60220104,-0.13490508,-0.056218483,-0.5638714,-0.092182346
NOTHING,-0.0,0.0,0.0,-0.24678016,-0.14551298,-0.035199057,-0.47697458,-0.3907957,-0.070420206,-0.6068662,-0.5870736,-0.11508787,-0.5155654,-0.6456377,-0.1415313,-0.26089102,-0.9630063,0.023209792,-0.50484544,-0.89466196,-0.07500711,-0.4539226,-0.6338451,-0.13841425,-0.37339762,-0.59241045,-0.17694272,-0.12951583,-0.9914323,-0.016957056,-0.39462927,-0.8605489,-0.10421089,-0.3365641,-0.5796041,-0.121807896,-0.2541458,-0.569249,-0.12013821,-0.003321847,-0.94830775,-0.07300229,-0.26776308,-0.8271385,-0.15894717,-0.22764,-0.5667855,-0.12485027,-0.14633875,-0.5454195,-0.08585367,0.105983205,-0.85337585,-0.13648856,-0.13131687,-0.79176253,-0.175712,-0.122224644,-0.5972003,-0.13187258,-0.050888583,-0.54836,-0.08764371
NOTHING,-0.0,0.0,0.0,-0.2526744,-0.13635333,-0.036554515,-0.4834506,-0.3939051,-0.06928911,-0.60575885,-0.60041624,-0.11076702,-0.49974126,-0.64332134,-0.13448608,-0.25919494,-0.9638006,0.020711381,-0.5076463,-0.89347625,-0.07994724,-0.45642215,-0.63070256,-0.14346458,-0.37572798,-0.58311796,-0.18167344,-0.12636578,-0.99180144,-0.019016411,-0.39560625,-0.8587577,-0.109923914,-0.33724532,-0.57446975,-0.12704845,-0.2549494,-0.5597312,-0.12393391,-0.00020907549,-0.94339895,-0.07501337,-0.26779935,-0.8183985,-0.16573198,-0.22591561,-0.552929,-0.13239455,-0.14459583,-0.5296496,-0.09287472,0.10652684,-0.84326273,-0.1383766,-0.13377692,-0.77825373,-0.18119572,-0.12309773,-0.5794034,-0.13898739,-0.05166154,-0.52940005,-0.09588692
NOTHING,-0.0,0.0,0.0,-0.25619018,-0.15004158,-0.03241526,-0.48345256,-0.40354457,-0.06326548,-0.6037469,-0.6022539,-0.10384033,-0.50112605,-0.65118825,-0.124861695,-0.25804058,-0.96090573,0.03305403,-0.50604814,-0.8898469,-0.068668164,-0.45161453,-0.6285413,-0.13315807,-0.36796844,-0.59735245,-0.17260304,-0.13057391,-0.99139744,-0.009024238,-0.3976059,-0.8641936,-0.10070193,-0.33768386,-0.58288616,-0.11695018,-0.25690627,-0.581529,-0.11333818,-0.0063017015,-0.94976354,-0.06860588,-0.27450094,-0.829107,-0.15882105,-0.23317833,-0.5677477,-0.124010794,-0.1517715,-0.55504084,-0.08403114,0.0992071,-0.8568507,-0.13584746,-0.1380681,-0.7850757,-0.17634907,-0.124253966,-0.59159464,-0.13455871,-0.048990503,-0.55345994,-0.09248659
NOTHING,-0.0,0.0,0.0,-0.25715816,-0.15234129,-0.028419768,-0.48634455,-0.4064001,-0.05899955,-0.6222725,-0.5878204,-0.101254225,-0.5473868,-0.63593525,-0.12441447,-0.26172957,-0.9620143,0.03868896,-0.51436085,-0.8914338,-0.06320285,-0.464966,-0.6328161,-0.13038844,-0.38447908,-0.60013187,-0.17225201,-0.1344128,-0.99091196,-0.005153883,-0.4079942,-0.86201125,-0.09732416,-0.35033947,-0.58275324,-0.11608604,-0.2692571,-0.58232814,-0.11479504,-0.0116757145,-0.9470597,-0.06652242,-0.28285575,-0.8325417,-0.15652214,-0.24373774,-0.5741264,-0.123562396,-0.16314086,-0.5651038,-0.08507914,0.0914836,-0.85345984,-0.13530077,-0.14633742,-0.79031515,-0.1762859,-0.13368861,-0.60140175,-0.1356628,-0.057165895,-0.5667898,-0.09460808
NOTHING,-0.0,0.0,0.0,-0.25866145,-0.14805196,-0.037295632,-0.4907656,-0.40230092,-0.07470894,-0.62901294,-0.58095723,-0.12116762,-0.58673805,-0.6355178,-0.14746653,-0.27189103,-0.96065885,0.017531136,-0.5252414,-0.8941491,-0.08355791,-0.46920955,-0.6311358,-0.1437128,-0.38550332,-0.59692746,-0.18112753,-0.14072023,-0.9897811,-0.023051435,-0.4192449,-0.86814654,-0.115288556,-0.35564268,-0.58627945,-0.12820025,-0.270945,-0.58499295,-0.123518646,-0.012855708,-0.9453077,-0.080628775,-0.29005554,-0.8386923,-0.17278296,-0.24622837,-0.5723531,-0.133752,-0.15966028,-0.5556423,-0.09169764,0.09503252,-0.8495982,-0.14583415,-0.14977846,-0.7955541,-0.19156343,-0.13593076,-0.6010448,-0.14859793,-0.05372986,-0.56080705,-0.10540442
NOTHING,-0.0,0.0,0.0,-0.2593484,-0.14048699,-0.04103132,-0.49743104,-0.394513,-0.07971652,-0.62545776,-0.58307135,-0.1264996,-0.5393535,-0.6224602,-0.15350726,-0.2798767,-0.9605981,0.01372477,-0.5225735,-0.902269,-0.08605392,-0.47190487,-0.6352688,-0.14575782,-0.392422,-0.59951925,-0.18248412,-0.14605498,-0.9889598,-0.025029698,-0.41204128,-0.8689879,-0.11367199,-0.35558417,-0.5827334,-0.12506956,-0.27392116,-0.58711284,-0.11951311,-0.017085163,-0.9436073,-0.08071405,-0.28317872,-0.8345628,-0.170418,-0.24766123,-0.569573,-0.13175604,-0.16553916,-0.5566065,-0.09008004,0.091593534,-0.8484496,-0.14433542,-0.14718497,-0.79313207,-0.18684526,-0.13922559,-0.59821045,-0.14293855,-0.06287667,-0.5550266,-0.099318065
NOTHING,-0.0,0.0,0.0,-0.2650435,-0.14164367,-0.035917543,-0.50047016,-0.40531996,-0.06859321,-0.6260961,-0.6017861,-0.110469736,-0.5296244,-0.64141107,-0.13345665,-0.28443718,-0.95824695,0.025039723,-0.5293577,-0.90133977,-0.0727842,-0.4789357,-0.6401921,-0.13367373,-0.39842096,-0.60530543,-0.1724352,-0.1544231,-0.98788685,-0.015269272,-0.42136732,-0.87348855,-0.1040239,-0.3668706,-0.5926058,-0.11863436,-0.2855027,-0.59547824,-0.115430936,-0.028354606,-0.94534916,-0.07252213,-0.2960962,-0.8370909,-0.16113861,-0.25995758,-0.5773341,-0.12464797,-0.17566915,-0.5667126,-0.085037455,0.07858008,-0.8542801,-0.13753338,-0.15965913,-0.7935244,-0.18022683,-0.15045896,-0.6004047,-0.13813993,-0.07235978,-0.5614076,-0.096491754
NOTHING,-0.0,0.0,0.0,-0.25562358,-0.14943352,-0.0389145,-0.48620102,-0.4032252,-0.076102585,-0.60711956,-0.6037724,-0.121621564,-0.50675994,-0.6464711,-0.14876664,-0.2672876,-0.9649668,0.014538844,-0.50912017,-0.9164265,-0.08396297,-0.46182778,-0.65315187,-0.1438484,-0.38104054,-0.6107901,-0.18019345,-0.13536026,-0.99050105,-0.0241907,-0.400225,-0.8820333,-0.11504918,-0.34924373,-0.5983143,-0.1308602,-0.26529482,-0.58972776,-0.12700823,-0.009774396,-0.94666183,-0.078781374,-0.27585068,-0.84351313,-0.16918622,-0.24426086,-0.5804135,-0.13407789,-0.16052774,-0.55943805,-0.09342094,0.09691069,-0.85300225,-0.14060062,-0.14389178,-0.8008983,-0.18413575,-0.14012498,-0.60286355,-0.14062023,-0.06507249,-0.5531447,-0.09631138
NOTHING,-0.0,0.0,0.0,-0.26337695,-0.14380132,-0.036883883,-0.49459085,-0.4071791,-0.07008606,-0.61085933,-0.6001876,-0.11260413,-0.51373833,-0.63522077,-0.13636531,-0.28469655,-0.957146,0.02954472,-0.5200145,-0.89715856,-0.06759119,-0.4720563,-0.64168286,-0.12885799,-0.3927317,-0.6123514,-0.16734725,-0.15532069,-0.9878182,-0.009519793,-0.4123887,-0.86651593,-0.09726142,-0.35956034,-0.5889734,-0.11352932,-0.2763364,-0.5973879,-0.11087444,-0.02899709,-0.9457599,-0.06582757,-0.2857379,-0.8315263,-0.15511984,-0.2533914,-0.5743507,-0.12264505,-0.16989243,-0.56868356,-0.08463124,0.0786205,-0.85536164,-0.12973645,-0.15193863,-0.7892322,-0.17208256,-0.14566527,-0.59707683,-0.13186084,-0.0682272,-0.5592779,-0.0908728
NOTHING,-0.0,0.0,0.0,-0.25864017,-0.1566345,-0.035936613,-0.48560554,-0.40175155,-0.073677115,-0.6106713,-0.5886504,-0.121815614,-0.5284228,-0.6400864,-0.15158698,-0.2788079,-0.95879674,0.025997538,-0.51853323,-0.9095615,-0.07464188,-0.47142726,-0.6530658,-0.13999684,-0.39186797,-0.612027,-0.18018262,-0.14827229,-0.9888387,-0.014606761,-0.41213655,-0.88205594,-0.10590792,-0.35834804,-0.6017933,-0.12552723,-0.2733222,-0.59596133,-0.12445653,-0.02126631,-0.94906133,-0.0719117,-0.2858539,-0.8517466,-0.16222987,-0.25321525,-0.59324783,-0.12935238,-0.16880281,-0.57698435,-0.090223715,0.0885619,-0.8578977,-0.13649268,-0.14657816,-0.8087485,-0.17983896,-0.13967882,-0.61874807,-0.13754524,-0.061100442,-0.57856786,-0.09434156
NOTHING,-0.0,0.0,0.0,-0.26037908,-0.15051514,-0.03824147,-0.48793077,-0.39800167,-0.07605711,-0.6096676,-0.5920652,-0.12307584,-0.51679295,-0.6438131,-0.15096833,-0.2778035,-0.95891833,0.023515563,-0.51872045,-0.9035296,-0.07743266,-0.47011665,-0.6444193,-0.14263904,-0.38817447,-0.6075429,-0.18297635,-0.1475867,-0.9889259,-0.015610911,-0.41113523,-0.8773852,-0.10714712,-0.35867372,-0.59566855,-0.12560531,-0.2742419,-0.594198,-0.1239425,-0.022022408,-0.94713163,-0.071593575,-0.28515825,-0.8444158,-0.16160285,-0.25377065,-0.58689475,-0.1282698,-0.16896325,-0.5742948,-0.08937458,0.08436408,-0.8552976,-0.13518117,-0.14896657,-0.80145925,-0.17809564,-0.14154099,-0.6131207,-0.13712697,-0.06274752,-0.57462496,-0.09533009
NOTHING,-0.0,0.0,0.0,-0.2688581,-0.15415531,-0.036350757,-0.49492136,-0.41123238,-0.07377688,-0.613213,-0.59089524,-0.12129804,-0.53911585,-0.62629545,-0.14947966,-0.272985,-0.9594074,0.023535788,-0.5245261,-0.89053136,-0.078675546,-0.473244,-0.6299055,-0.14158286,-0.39281622,-0.5955151,-0.18116774,-0.14330694,-0.9895091,-0.01830078,-0.4227904,-0.8698361,-0.11474891,-0.36478445,-0.5869734,-0.13179027,-0.27907407,-0.5841069,-0.12791428,-0.016450854,-0.9491146,-0.07732968,-0.2956941,-0.8356043,-0.17341265,-0.2563634,-0.57301146,-0.14000869,-0.16715118,-0.5585484,-0.09938479,0.0890008,-0.858207,-0.14381965,-0.15794282,-0.79178447,-0.1914702,-0.14955412,-0.5995468,-0.15243569,-0.06764197,-0.5606135,-0.11125038
NOTHING,-0.0,0.0,0.0,-0.2639653,-0.1461933,-0.04337102,-0.49516496,-0.39552623,-0.08291606,-0.61002547,-0.6007585,-0.13034876,-0.4998373,-0.6407733,-0.15911703,-0.26950535,-0.96251595,0.015765963,-0.5111693,-0.8977483,-0.08418525,-0.463061,-0.6324548,-0.14715087,-0.38556474,-0.5897332,-0.18590128,-0.13971746,-0.9899689,-0.020988448,-0.40607858,-0.8685622,-0.115045846,-0.3527407,-0.58218676,-0.13255262,-0.2713411,-0.5647597,-0.12856309,-0.014312887,-0.94800353,-0.0745365,-0.281504,-0.83224297,-0.16736253,-0.2453352,-0.5698743,-0.13528338,-0.16246651,-0.54158646,-0.09518861,0.091635995,-0.8553325,-0.1360785,-0.14961284,-0.792302,-0.18116449,-0.14056635,-0.599558,-0.1428311,-0.06431881,-0.5489706,-0.10186463
NOTHING,-0.0,0.0,0.0,-0.26453206,-0.14633794,-0.041596983,-0.49620876,-0.41289574,-0.0780894,-0.6150477,-0.60597944,-0.123230316,-0.5277013,-0.64183885,-0.14921299,-0.27564093,-0.95586133,0.021949396,-0.5208623,-0.90023667,-0.07835522,-0.47408962,-0.64063287,-0.14060108,-0.39917877,-0.5988804,-0.17950776,-0.14773831,-0.9889028,-0.015638383,-0.41996515,-0.875946,-0.11019595,-0.3663323,-0.5927902,-0.12640178,-0.28483114,-0.5850079,-0.1214522,-0.021917582,-0.95055115,-0.07107424,-0.29417527,-0.84187317,-0.16621915,-0.25863028,-0.5793011,-0.13412775,-0.17477545,-0.5608529,-0.0938863,0.08377592,-0.8626106,-0.13444291,-0.15913576,-0.7955647,-0.18165042,-0.15100929,-0.60299444,-0.14458856,-0.07189092,-0.5625117,-0.1048341
NOTHING,-0.0,0.0,0.0,-0.26147667,-0.15321001,-0.04177821,-0.49044397,-0.407642,-0.08079533,-0.6096445,-0.61009955,-0.12832661,-0.50982213,-0.6557354,-0.15587968,-0.26899454,-0.96164566,0.017676417,-0.5198397,-0.90866804,-0.08382202,-0.46785396,-0.6421586,-0.14490145,-0.38378176,-0.60553443,-0.18240513,-0.14078848,-0.98981905,-0.020900108,-0.41357964,-0.8797343,-0.1126859,-0.35904226,-0.594862,-0.12540273,-0.2752276,-0.5959507,-0.120293766,-0.017366152,-0.94643253,-0.0769784,-0.2919393,-0.85091007,-0.17007257,-0.257614,-0.5860522,-0.13121413,-0.17089841,-0.5676688,-0.08845783,0.0867287,-0.85266876,-0.1409494,-0.15908302,-0.809282,-0.18720883,-0.15002826,-0.61389166,-0.14385022,-0.0675938,-0.5669329,-0.1000572
NOTHING,-0.0,0.0,0.0,-0.26467186,-0.1469499,-0.040671676,-0.5023068,-0.41127634,-0.07607306,-0.6255778,-0.6120583,-0.1200366,-0.5281978,-0.6502249,-0.14356557,-0.2950646,-0.9557015,0.026794545,-0.5328536,-0.90034527,-0.06811807,-0.47767824,-0.6411912,-0.12465814,-0.3904321,-0.6213406,-0.16067497,-0.16375412,-0.9864401,-0.010979481,-0.41565228,-0.8730286,-0.09490692,-0.35798597,-0.5924257,-0.105729215,-0.27094355,-0.6191439,-0.10123373,-0.034413848,-0.94383836,-0.06631555,-0.28634134,-0.85169494,-0.15475015,-0.2559082,-0.5906433,-0.11578254,-0.16656925,-0.58975095,-0.07494166,0.076076165,-0.85605663,-0.12946811,-0.15471484,-0.8180479,-0.17378314,-0.15236987,-0.62348384,-0.12914255,-0.06946063,-0.58314884,-0.0849471
NOTHING,-0.0,0.0,0.0,-0.26164487,-0.16598539,-0.041998778,-0.4935829,-0.4196686,-0.08490123,-0.6201421,-0.60546124,-0.13788886,-0.574919,-0.6402566,-0.17199674,-0.2672026,-0.96152246,0.020045448,-0.51479805,-0.9171018,-0.08290233,-0.4612781,-0.65357214,-0.14753501,-0.3822172,-0.60904926,-0.18795042,-0.1356286,-0.99056923,-0.019428963,-0.4068034,-0.8924367,-0.11675702,-0.34747812,-0.6075162,-0.1354932,-0.2644484,-0.5945065,-0.132925,-0.009087743,-0.9490715,-0.07645583,-0.28318095,-0.86712766,-0.1731445,-0.24657206,-0.6012657,-0.13789386,-0.16123752,-0.57451856,-0.09580471,0.099217795,-0.8549673,-0.14100884,-0.14892356,-0.82031083,-0.18973356,-0.13931364,-0.62512213,-0.14702158,-0.054180916,-0.57843775,-0.10287199
NOTHING,-0.0,0.0,0.0,-0.2675691,-0.14845142,-0.043446817,-0.4980489,-0.41761196,-0.08261401,-0.6246732,-0.6076043,-0.13135299,-0.5804275,-0.63659763,-0.16053872,-0.2807182,-0.9574597,0.023729702,-0.52711266,-0.91263795,-0.07584497,-0.4769895,-0.6452375,-0.13670076,-0.39504576,-0.612982,-0.17642422,-0.15030919,-0.9885283,-0.014794297,-0.4209077,-0.891897,-0.10786221,-0.3679564,-0.6035953,-0.1229492,-0.2797485,-0.61041343,-0.11991933,-0.02265287,-0.9449953,-0.071516626,-0.2944106,-0.8655522,-0.16905256,-0.26386577,-0.59497386,-0.1315019,-0.17106484,-0.58155197,-0.08928744,0.08679674,-0.85297877,-0.13571654,-0.15987204,-0.82338,-0.18717885,-0.15924528,-0.6256072,-0.14408824,-0.07416939,-0.5829787,-0.10010181
NOTHING,-0.0,0.0,0.0,-0.258817,-0.1611275,-0.04309145,-0.47933546,-0.42167097,-0.078522265,-0.595294,-0.62729275,-0.12329435,-0.5087566,-0.666468,-0.1490559,-0.26437294,-0.96172774,0.02790863,-0.505776,-0.91753525,-0.07153782,-0.45322803,-0.64904314,-0.13375407,-0.37152696,-0.60402304,-0.1718775,-0.13639256,-0.99061173,-0.009241852,-0.39615715,-0.8941617,-0.10330089,-0.3407739,-0.60662806,-0.120062426,-0.25806376,-0.5873307,-0.115400694,-0.00768372,-0.94812584,-0.06465358,-0.273245,-0.86519235,-0.16173814,-0.23695756,-0.594692,-0.12585586,-0.15210116,-0.5575883,-0.08143833,0.105861716,-0.8557034,-0.12765215,-0.13649423,-0.82812935,-0.17660367,-0.13278905,-0.6312279,-0.13320038,-0.057269923,-0.57416886,-0.08706964
NOTHING,-0.0,0.0,0.0,-0.2585479,-0.16086555,-0.052320383,-0.48555124,-0.40039822,-0.096842974,-0.6037699,-0.60909164,-0.15013224,-0.51020545,-0.6813886,-0.18589875,-0.2737728,-0.9604595,0.021915937,-0.5139871,-0.9328516,-0.081796415,-0.4758227,-0.66151345,-0.15316318,-0.4003542,-0.5786969,-0.1945734,-0.14343959,-0.9896069,-0.010156514,-0.39984792,-0.9216281,-0.10954441,-0.35298112,-0.6259317,-0.13873972,-0.2640226,-0.559545,-0.13973816,-0.0082286475,-0.95485175,-0.060108926,-0.26937932,-0.90103745,-0.15931493,-0.2430314,-0.6256745,-0.13088374,-0.15627521,-0.5544081,-0.08798372,0.119535044,-0.8667292,-0.11768342,-0.12488991,-0.8599259,-0.16888689,-0.12989344,-0.659815,-0.12612735,-0.052496526,-0.5824928,-0.077685975
NOTHING,-0.0,0.0,0.0,-0.25120282,-0.14679322,-0.049463622,-0.48580363,-0.42556897,-0.08517294,-0.61317503,-0.6524444,-0.12799938,-0.52557695,-0.6910119,-0.15070942,-0.29087558,-0.958077,0.025388174,-0.5125631,-0.9317975,-0.07075543,-0.4685984,-0.6671464,-0.12979774,-0.38319817,-0.6356896,-0.16692162,-0.15843114,-0.9873466,-0.0068014613,-0.3928386,-0.92404705,-0.09954601,-0.34972495,-0.63243383,-0.11565368,-0.2598307,-0.6293379,-0.11151778,-0.020968415,-0.95226854,-0.057551432,-0.2605774,-0.8943887,-0.15493028,-0.241499,-0.6251025,-0.120182425,-0.14740564,-0.60351205,-0.07828226,0.104982845,-0.8752372,-0.11584385,-0.12164745,-0.85473347,-0.16657275,-0.12555942,-0.6589548,-0.12535219,-0.037827425,-0.61267436,-0.08184422
NOTHING,-0.0,0.0,0.0,-0.28324687,-0.21476509,-0.057031572,-0.5438011,-0.47670233,-0.10283994,-0.6548239,-0.7453639,-0.16504893,-0.51283807,-0.8269739,-0.21200427,-0.34674728,-0.94876003,0.061970096,-0.52135146,-1.0729336,-0.057937425,-0.5248043,-0.8228273,-0.13872568,-0.47476065,-0.6977752,-0.17553014,-0.20111887,-0.9791022,0.030169401,-0.39519995,-1.0968202,-0.088684775,-0.38329893,-0.77736825,-0.12944163,-0.31271368,-0.6709529,-0.1254801,-0.043612696,-0.9736738,-0.025427392,-0.24602595,-1.07411,-0.14897542,-0.24675271,-0.7769304,-0.12575173,-0.16910511,-0.6709924,-0.073410116,0.12788583,-0.9245492,-0.08784668,-0.0873409,-1.0274062,-0.15058582,-0.101347744,-0.81837744,-0.10325973,-0.018644825,-0.71881026,-0.045783572
NOTHING,-0.0,0.0,0.0,-0.30274662,-0.18681452,-0.08240601,-0.57148063,-0.4852552,-0.118795544,-0.6752932,-0.79791945,-0.16392967,-0.5246082,-0.90974593,-0.19169939,-0.3793882,-0.9391238,0.04908598,-0.50493175,-1.129356,-0.070744134,-0.5122868,-0.8711181,-0.14530163,-0.47510412,-0.7332589,-0.17360139,-0.22644757,-0.9734008,0.0348202,-0.35076013,-1.1566496,-0.08840518,-0.3482013,-0.827764,-0.12809409,-0.29529488,-0.703773,-0.11849492,-0.05877186,-0.971658,-0.0051334766,-0.19304642,-1.1418961,-0.12954694,-0.20539516,-0.8389915,-0.098001584,-0.14380246,-0.7151173,-0.037462723,0.13402058,-0.9382177,-0.05417663,-0.032671046,-1.0963883,-0.11501538,-0.0649061,-0.88362837,-0.059683822,-0.011152987,-0.7725884,0.005758031
NOTHING,-0.0,0.0,0.0,-0.30458102,-0.19934142,-0.063728526,-0.54414254,-0.52441514,-0.08846337,-0.6312751,-0.8335877,-0.1274033,-0.5140925,-0.9711275,-0.14973126,-0.38502672,-0.9261458,0.06631036,-0.51466966,-1.1517072,-0.054711573,-0.5007035,-0.8976412,-0.13020033,-0.44570863,-0.7567853,-0.15972033,-0.22245526,-0.97405297,0.041647997,-0.3415132,-1.2057873,-0.076754615,-0.3280847,-0.8663193,-0.10913962,-0.2749328,-0.7447545,-0.09697878,-0.044286545,-0.9756411,-0.008942394,-0.17073274,-1.2030283,-0.13309497,-0.17674686,-0.8835002,-0.090740144,-0.11117728,-0.75440794,-0.024382213,0.16414703,-0.94375,-0.06696564,0.012093086,-1.1411104,-0.12607446,-0.018516574,-0.92714345,-0.061810084,0.03348519,-0.81771415,0.0075870985
NOTHING,-0.0,0.0,0.0,-0.3022556,-0.21261954,-0.06695604,-0.5330146,-0.55387056,-0.0931603,-0.5707364,-0.8479731,-0.13254865,-0.45627362,-0.9725473,-0.15545005,-0.38157505,-0.93182456,0.061585836,-0.50963926,-1.1565249,-0.060269754,-0.4717918,-0.8882036,-0.14015973,-0.4117753,-0.7386401,-0.17489128,-0.2103949,-0.97697955,0.03528505,-0.32827774,-1.232116,-0.09494753,-0.3040897,-0.88266826,-0.1380832,-0.25396106,-0.720598,-0.12840478,-0.024677284,-0.9749235,-0.015674256,-0.13894182,-1.2241294,-0.14551286,-0.14874645,-0.88744724,-0.107850336,-0.09794426,-0.7199003,-0.03976482,0.18946712,-0.9310612,-0.074019514,0.054004457,-1.1493812,-0.13786033,0.0147948535,-0.92751217,-0.07513245,0.051767975,-0.78963846,-0.004140758
NOTHING,-0.0,0.0,0.0,-0.28181565,-0.21373484,-0.06409381,-0.53522074,-0.5281485,-0.09237581,-0.5528767,-0.84285176,-0.1316232,-0.36421487,-0.9441405,-0.15584022,-0.38624024,-0.92558616,0.06015202,-0.5054938,-1.1476587,-0.063063845,-0.4546979,-0.88164806,-0.14787039,-0.3784804,-0.71598655,-0.18410715,-0.20896952,-0.9773832,0.032462005,-0.31437644,-1.2349058,-0.09121204,-0.2850764,-0.8745405,-0.133583,-0.22653975,-0.7060643,-0.12377879,-0.021408774,-0.9755607,-0.018151192,-0.12356658,-1.2174437,-0.14476386,-0.13169813,-0.8670549,-0.1051738,-0.07799574,-0.6975984,-0.03590922,0.19880295,-0.92293346,-0.07541832,0.06643685,-1.1535369,-0.13609746,0.027571155,-0.91746694,-0.06683915,0.062152635,-0.7697902,0.008963329
NOTHING,-0.0,0.0,0.0,-0.28362182,-0.23368527,-0.044335667,-0.5059574,-0.5639471,-0.06448279,-0.5460869,-0.87450355,-0.10305282,-0.38724113,-1.005356,-0.12844284,-0.36534,-0.93019116,0.07738667,-0.47722498,-1.1868789,-0.051858306,-0.43551916,-0.92473495,-0.13534456,-0.35539514,-0.7504617,-0.16618219,-0.19659834,-0.9796992,0.03922355,-0.30087897,-1.2493745,-0.089172654,-0.26988456,-0.8870692,-0.13205951,-0.19929364,-0.731554,-0.12065413,-0.013091189,-0.98147786,-0.02201297,-0.12206683,-1.2376868,-0.15791604,-0.11949219,-0.8792076,-0.11898702,-0.052536424,-0.7249649,-0.04712857,0.20153508,-0.93835914,-0.087423615,0.076579,-1.1808654,-0.15230854,0.04465175,-0.93909806,-0.080515146,0.08477395,-0.7974947,-0.0015259781
NOTHING,-0.0,0.0,0.0,-0.27037928,-0.24370192,-0.048422907,-0.48556596,-0.5994101,-0.06873478,-0.5304231,-0.9046612,-0.10486065,-0.37743577,-1.0052557,-0.12173428,-0.32807037,-0.9485899,0.057921372,-0.44209072,-1.2169049,-0.070053965,-0.40963504,-0.911457,-0.13810843,-0.3306079,-0.74955875,-0.15988667,-0.16061479,-0.9868217,0.019641938,-0.27099097,-1.2703229,-0.1146288,-0.25175056,-0.8686553,-0.14534707,-0.17236082,-0.73101795,-0.12532455,0.022683842,-0.9812239,-0.041240945,-0.08661365,-1.2580861,-0.17955725,-0.103702344,-0.87660563,-0.12726912,-0.030199146,-0.7388599,-0.047662906,0.23883545,-0.935865,-0.10668796,0.10341069,-1.1851914,-0.16989376,0.05593061,-0.93649113,-0.09153092,0.10464392,-0.8069164,-0.009489887
NOTHING,-0.0,0.0,0.0,-0.29399914,-0.25106686,-0.045965567,-0.5181541,-0.60198724,-0.06364175,-0.5603083,-0.9270336,-0.09809758,-0.38868347,-1.0220964,-0.11354153,-0.3265734,-0.96020544,0.05558202,-0.43636882,-1.2689731,-0.06620678,-0.4226634,-0.94937474,-0.12865353,-0.34992427,-0.7797908,-0.14738129,-0.16211483,-0.98661155,0.017790556,-0.26120356,-1.2942245,-0.11185618,-0.26247773,-0.8979609,-0.14281966,-0.18677941,-0.75573385,-0.12531848,0.016987065,-0.97602856,-0.041258454,-0.082430966,-1.2915411,-0.17133032,-0.11680609,-0.91425014,-0.1164382,-0.049745556,-0.76047415,-0.037725627,0.23402706,-0.9303658,-0.10521971,0.10285902,-1.2112474,-0.16418427,0.04400723,-0.9634041,-0.08510481,0.0879102,-0.81583905,-0.0032648568
